trans_date_trans_time,cc_num,merchant,category,amt,gender,city_pop,trans_num,merch_lat,merch_long,age,trans_hour,trans_day_of_week,trans_weekend,trans_month,distance,avg_amt,total_transactions,total_fraud,fraud_rate,merchant_encoded,job_encoded,category_entertainment,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel
2019-05-16 19:19:18,3576021480694169,"fraud_Cole, Hills and Jewess",home,106.85,0,163415,8b690f52e720ffc3dbb3b8f47c4c0880,39.897379,-95.723119,14,19,3,0,5,85.02494337504491,50.2187172489083,3664,16,0.0043668122270742,95,418,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-06-08 23:39:14,2356276337669917,"fraud_Gutmann, McLaughlin and Wiza",home,56.57,1,5848,fb4aab92e2c71799c89cec52740ed08b,38.973214,-75.384625,38,23,5,1,6,77.79146330625643,60.79183923705722,1468,10,0.0068119891008174,213,328,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-05-04 22:53:06,4900628639996,"fraud_Bahringer, Osinski and Block",food_dining,9.76,1,105549,ff7bcce02642875ca20e7400a7f2eb99,33.383407,-118.024212,45,22,5,1,5,58.30940235593551,61.17058356164384,3650,7,0.001917808219178,16,198,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-11 13:24:28,30197398657930,"fraud_Torp, Muller and Borer",health_fitness,103.65,0,12335,9769130c4653cd505727fa335c70b2b3,36.053447,-79.560066,31,13,3,0,4,82.2590547490311,88.54783487495718,2919,12,0.0041109969167523,624,78,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-24 19:52:06,6011366578560244,fraud_Padberg-Sauer,home,24.92,1,4653,8a3af2be7dab82c730b288b7ee32367d,40.914205,-77.076215,23,19,0,0,8,70.75421044956904,51.95133946830266,2934,16,0.0054533060668029,471,314,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-07-10 07:00:51,573860193545,fraud_Brekke and Sons,gas_transport,52.25,1,27020,a2c882c8ed3dae4ac64408f989fb436a,42.379871,-88.177246,32,7,2,0,7,50.268652005436735,59.37951486163307,2927,11,0.0037581141100102,77,479,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-04-12 23:16:01,6538441737335434,fraud_Kuhn Group,food_dining,129.57,0,606,b62411872916592b6ec58e78fe54dc70,40.830234,-79.22094399999999,22,23,6,1,4,100.98746126916664,76.54241347905283,4392,18,0.0040983606557377,348,152,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-29 02:04:00,30234966027947,"fraud_Schultz, Simonis and Little",grocery_pos,67.06,1,5196,ffa04bef551011ed22eb08375c92ec1e,43.962796,-88.20817,42,2,3,0,10,9.58730468394316,58.01006029049054,3649,7,0.0019183337900794,570,81,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-07-22 14:58:30,4988304376504,fraud_Hyatt-Blick,travel,2.61,1,2258,3582bed71bbf52bd8ceb4b2630fc8f02,41.613367,-74.17426,82,14,0,0,7,17.345582488591855,63.75331055688418,2927,12,0.0040997608472839,275,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-29 18:38:38,36722699017270,fraud_Renner Ltd,home,45.43,0,2872,73712e58b009dcda800186cef8965452,32.290239,-111.589798,32,18,6,1,12,120.14702679551576,87.15752908966462,4383,7,0.001597079625827,512,335,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-10-27 12:01:39,371009169330125,fraud_Fritsch LLC,travel,5.32,1,5666,b412de5b9639481f2eb9a74b88b035fb,31.919117,-83.11350300000001,16,12,6,1,10,90.7124834563276,56.02075799086758,2190,11,0.0050228310502283,184,404,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-07-02 20:07:02,6011367958204270,"fraud_Swaniawski, Lowe and Robel",shopping_pos,8.52,0,7646,96ead48e69f69bd10c896e32fb4689d2,42.209171000000005,-81.934376,31,20,3,0,7,108.69411310408208,92.78409589041097,4380,0,0.0,610,292,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-21 14:51:14,4874017206859125,fraud_Langworth LLC,personal_care,91.97,0,42817,d3ddaaaedc93949a2639920c392dc0f7,46.269757,-121.701171,37,14,3,0,11,122.30614355804528,89.32179744525547,2192,7,0.0031934306569343,371,344,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-01-27 00:41:27,4613314721966,fraud_Price Inc,shopping_net,87.25,1,885,abe2b199d715bc8fdaecb05cc4d46733,35.2636,-82.26483,31,0,0,0,1,94.7273233316897,96.91793072014585,2194,8,0.0036463081130355,487,428,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-12-16 16:50:26,6011652924285713,fraud_Bartoletti and Sons,personal_care,45.39,0,1847,9b0fe56c6ba9252d6b2fabd01b4e4025,38.183237,-91.931709,31,16,0,0,12,68.67208168748776,56.08876912537109,4379,8,0.0018269011189769,23,450,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-11-14 03:25:24,36722699017270,"fraud_Greenholt, Jacobi and Gleason",gas_transport,74.87,0,2872,8fee38d5f21e05fcb56387b1e08e6c6c,33.139586,-110.406454,33,3,5,1,11,66.48098455371543,87.15752908966462,4383,7,0.001597079625827,208,335,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-09 18:33:11,375248307838179,fraud_Kihn-Schuster,food_dining,68.86,1,571,c096cad0027453143e51ea34ca98c4c1,38.300215,-80.593711,53,18,0,0,11,72.52099043458642,60.65454452054794,2920,0,0.0,314,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-27 04:39:18,374497717543058,fraud_Torphy-Goyette,shopping_pos,3.38,0,1190,34dc028c5eee45dc48e6a93d58c31584,47.88576,-100.857909,70,4,2,0,2,79.63169015400088,61.59708518645228,2923,11,0.0037632569278138,627,121,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-03-22 02:13:51,30029052116970,fraud_Kling-Grant,grocery_net,27.6,1,3833,582f90e72e40385e95b279ae7e8f312f,42.256509,-78.605638,49,2,6,1,3,50.31153270514508,57.356073137388925,2926,11,0.0037593984962406,324,297,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-19 11:36:05,2280870154157385,"fraud_Casper, Hand and Zulauf",grocery_pos,101.44,0,530,b20c730580be2fd54664b0b6c33b88a1,39.849196,-90.848143,52,11,2,0,8,80.62404512660036,67.96773224043716,732,4,0.0054644808743169,87,482,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-06-22 20:38:50,4433091568498503,"fraud_Hahn, Douglas and Schowalter",travel,4.79,0,135332,307bb3ea2c1a81c5e42fc0064f82525c,38.590399,-76.300714,84,20,0,0,6,102.27291581298545,85.12524324324325,740,12,0.0162162162162162,221,87,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-10-28 20:33:21,630451534402,fraud_Erdman-Schaden,personal_care,217.55,0,765,9893c1e1c4b6c307377c104816235862,45.377084,-86.713388,47,20,0,0,10,108.74418047006296,60.86897576588935,4374,10,0.002286236854138,163,243,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-05-25 21:29:13,2712209726293386,"fraud_Roob, Conn and Tremblay",shopping_pos,7.85,0,378909,6dd2ceedd45d0807b913b926191273cd,30.946262,-92.113289,43,21,0,0,5,110.19980252781524,90.74712259835316,4372,5,0.0011436413540713,531,123,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-08-25 10:53:38,180042946491150,fraud_Friesen-D'Amore,gas_transport,45.71,1,341043,541bb8c071c48a11e8832ca52887b780,28.596508,-83.02562900000001,30,10,6,1,8,94.43768530971808,57.45390961999316,2921,8,0.0027387880862718,181,165,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-03-06 08:11:13,630412733309,"fraud_Kutch, Hermiston and Farrell",gas_transport,50.99,0,1038,496d4299d0ac211d532c4f195d9e2536,46.799476,-87.455201,55,8,4,0,3,63.21490144529325,57.01021739130434,736,8,0.0108695652173913,360,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-01-18 06:33:21,2222001896600109,"fraud_Connelly, Reichert and Fritsch",gas_transport,84.3,0,2401,cadeacc2de5a1bb7cf41c4c9324aa02b,38.729816,-90.855431,47,6,4,0,1,80.59923655578814,56.78016393442624,2196,14,0.006375227686703,99,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-07-09 19:36:08,2450829271795901,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,8.33,1,16163,f433b344cf579cb06e6e5b0552147bd6,46.541251,-94.700861,32,19,1,0,7,112.28401084210176,59.40368277739959,1469,12,0.0081688223281143,454,237,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-08-19 00:48:14,3559160581764413,fraud_Erdman-Kertzmann,gas_transport,68.06,1,1453,bbd7550c21dd8df64d4f49eddebfce99,43.157799,-79.600392,45,0,0,0,8,123.85329860334316,96.29070963318478,2917,9,0.0030853616729516,162,478,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-07 21:44:32,2254799658404120,fraud_Crooks and Sons,personal_care,16.09,0,94325,7a77c038b637a0e344c5f338a23dbdac,30.720644,-82.92421,32,21,5,1,9,39.75080987657189,85.01322683706071,2191,3,0.001369237790963,114,146,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-06-18 04:04:14,676118385837,fraud_Bartoletti-Wunsch,gas_transport,76.22,0,1252,d890a4f8ecbe9623621b937917f10b4d,44.039338,-122.122221,83,4,3,0,6,112.768899294357,65.86311945392491,1465,13,0.0088737201365187,24,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-01-22 21:33:18,377993105397617,fraud_Kutch-Wilderman,home,45.79,1,5548,79f5965976b1015cedb35ea3fca5b1d0,45.642042,-87.915082,44,21,2,0,1,87.2879638325598,58.86953050034271,2918,12,0.004112405757368,364,299,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-06-03 13:04:22,4220345354880,fraud_Gulgowski LLC,home,117.09,1,24840,614a75ff8eead7b8d133e6143758b689,42.512311,-83.60688,59,13,0,0,6,43.47178422197167,69.23371363636365,2200,12,0.0054545454545454,211,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-04-29 02:58:12,377264520876399,fraud_Cummings LLC,gas_transport,62.17,0,4424,70bc657a4fda0074816660efddec9fa2,34.148226,-81.07324799999999,57,2,0,0,4,56.943600887536334,69.5940434192673,737,8,0.010854816824966,119,263,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-24 18:37:55,6597888193422452,fraud_Johns-Hoeger,entertainment,4.07,1,2317,a4d22a86ddd3b5dabe806ae495c6044e,33.456851,-99.203259,56,18,0,0,8,56.07979921367727,63.44944235374615,2923,10,0.0034211426616489,289,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-21 16:37:28,4607072969078276,fraud_Labadie LLC,personal_care,24.73,0,1493,1bbf5d7730b447b3389d31bdf2cb3345,36.446623,-97.888338,34,16,4,0,6,82.99742741154199,55.856484268125854,2193,13,0.0059279525763793,366,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-03-30 06:16:03,4890424426862856940,fraud_Rodriguez Group,gas_transport,85.84,1,757530,e3afc869113f19e57ca3414a8aaea13c,37.742340000000006,-122.102736,39,6,5,1,3,113.90246104040224,61.07559616263134,2189,8,0.0036546368204659,522,278,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-03 04:30:20,2269768987945882,fraud_Weber and Sons,food_dining,71.63,0,4895,027ff1c5317f5f05e8f910be00707ef4,42.816486,-77.150302,60,4,6,1,2,60.31217119564556,67.79068243858053,2198,10,0.0045495905368516,657,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-08 05:31:13,6528911529051375,fraud_Kutch LLC,gas_transport,63.87,0,1478,6e46155e3527b8905330f980a65fbede,46.326947,-90.935869,55,5,0,0,6,55.29053841216778,65.45705119453925,1465,7,0.004778156996587,358,311,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-02 21:52:13,180072527505094,fraud_Gislason Group,travel,4.9,1,69793,228e7db7b2d077217ee7dd7d3c52ebc4,36.570303,-81.86452,66,21,4,0,10,141.56229617156865,62.82514168190128,2188,8,0.0036563071297989,191,108,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-03-16 00:16:26,2254799658404120,fraud_Schmitt Ltd,misc_net,70.58,0,94325,ab6d63c62ac314f247d6d3c9c3b26d40,31.713852000000003,-83.140331,32,0,0,0,3,85.98473026172111,85.01322683706071,2191,3,0.001369237790963,560,146,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-03-25 05:18:27,3592931352252641,fraud_Ernser-Lynch,food_dining,165.08,1,2916,8d64bf2a91a9cf736d434fe7162047b0,44.510788,-92.132454,84,5,2,0,3,67.63961331949996,74.78388283378747,1468,9,0.0061307901907356,165,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-16 03:26:23,4550599031376731,fraud_Kunde-Sanford,misc_net,11.31,0,92985,4e19092560348ab319b6f187f8e6f643,40.795526,-82.79588199999999,52,3,0,0,11,24.28207412416486,70.97336822940373,2197,11,0.0050068274920345,351,350,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-12-28 06:36:13,4952583804639909,fraud_Kilback LLC,grocery_pos,79.98,0,75903,819e71554069f45703b92623c9b31a20,42.079496,-81.452803,63,6,0,0,12,104.96950149428608,67.0386929884275,1469,10,0.0068073519400953,316,278,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-02-12 22:34:39,4745996322265,fraud_Pouros-Conroy,shopping_pos,159.8,0,1423,478d2ce1445a13115f3b4c670ef7a4e0,40.672255,-86.596587,21,22,2,0,2,90.19391385525032,75.75266195255475,4384,10,0.0022810218978102,483,373,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-07-11 18:22:25,349612764943496,fraud_McKenzie-Huels,food_dining,55.04,1,467,4ef5781e13e7e98bcd3c731b3f4fe301,36.334984000000006,-83.976516,36,18,5,1,7,92.91065424878406,97.53988165680474,2197,13,0.0059171597633136,418,373,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-16 17:12:20,4587577161160601,fraud_Fisher-Schowalter,shopping_net,2.79,0,1643,d471cda84a6a18ce8bea9a38b161f10c,44.391248,-69.055142,44,17,3,0,4,47.442537934759706,58.06817127260321,2931,14,0.004776526782668,175,196,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-06-25 11:57:44,376028110684021,fraud_Berge LLC,gas_transport,70.89,1,964,31067987de13364d4149df3e383917dc,39.305667,-94.098196,45,11,3,0,6,86.27881885314893,98.26132191780822,2920,8,0.0027397260273972,43,476,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-03-02 14:29:45,2356276337669917,fraud_Roberts-Beahan,misc_pos,1.71,1,5848,0bd1e030d8b8f68f807f051ea104ea56,38.937699,-75.881068,38,14,5,1,3,34.9372644002023,60.79183923705722,1468,10,0.0068119891008174,521,328,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-12-09 11:59:22,4247921790666,fraud_Kris-Padberg,shopping_pos,3.92,0,22305,e4cf7fd2663f2726042b3fa01b45d887,40.301571,-83.20134,81,11,2,0,12,87.72529539077118,68.62227501142074,2189,8,0.0036546368204659,341,461,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-02-09 13:51:29,3512365128314616,fraud_Fahey Inc,kids_pets,25.38,1,35439,aa58872ec7549d99065922ab00bc645d,37.999058000000005,-90.647476,33,13,5,1,2,53.097807050667214,54.63269362577108,2918,8,0.0027416038382453,169,261,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-05-01 08:53:27,3541160328600277,fraud_Huels-Nolan,gas_transport,39.42,1,1512,f869b369101c7e307db32d000f6a5c02,38.689682,-89.994518,16,8,4,0,5,100.36258949752872,73.8804446884436,3643,10,0.0027449903925336,273,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-10-19 10:52:19,4904681492230012,fraud_Mraz-Herzog,gas_transport,76.58,0,722,7258c6ecd65e799668c32f1c977d9453,42.382513,-73.625761,29,10,5,1,10,71.44579225225644,60.779007755474446,4384,15,0.0034215328467153,444,102,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-25 19:31:47,6011348830550197,fraud_Reichel LLC,personal_care,3.87,1,493806,b85f7de17fc91e4268d1fdae599e5134,32.481458,-86.365583,40,19,1,0,8,116.10357203490558,59.46539135194308,3654,11,0.0030103995621237,500,307,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-08-30 10:42:31,4681601008538160,fraud_Bogisich Inc,grocery_pos,199.46,0,16183,41b926bb20fbb313772e27a40c012f93,40.731475,-79.988642,42,10,4,0,8,110.48497428885868,90.13725948323254,3638,6,0.0016492578339747,64,341,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-11-29 13:04:42,6011492816282597,fraud_Zboncak LLC,food_dining,1.89,1,2501,f0d8e5bf012cb08ee6c75085ac3730af,32.41819,-92.00398,34,13,6,1,11,123.6112703146167,58.52891175125743,2187,10,0.0045724737082761,685,195,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-09 22:24:04,639046421587,fraud_Turner LLC,travel,466.54,1,1140,99b52f5b5f981bf979011c956eb381ec,39.590148,-80.586674,33,22,2,0,10,113.16699795759132,97.63354663036078,1469,11,0.0074880871341048,639,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-01 09:22:38,4740713119940984,fraud_Effertz LLC,entertainment,8.53,0,9993,edbef336789243746015b53980fb30cf,40.647248,-73.965096,56,9,4,0,2,60.72171189648284,70.67465576005453,1467,11,0.0074982958418541,151,333,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-21 01:01:59,4502539526809429801,fraud_O'Keefe-Hudson,grocery_pos,145.95,0,2856,5d2f454258104b340cbccd7ecb1e10ca,35.675989,-91.967634,94,1,0,0,12,67.22527103922857,72.39953594176524,2198,9,0.0040946314831665,459,238,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-28 12:33:29,36722699017270,"fraud_Brown, Homenick and Lesch",health_fitness,2.58,0,2872,96678de22d3a910659db569177f6384f,32.836309,-111.213092,31,12,6,1,4,51.4245668570036,87.15752908966462,4383,7,0.001597079625827,80,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-07-05 06:47:35,630451534402,"fraud_Towne, Walker and Borer",grocery_net,77.88,0,765,e2ca4c0f46964347fd6cf38f53b23944,45.859948,-86.129913,47,6,4,0,7,67.26853750316772,60.86897576588935,4374,10,0.002286236854138,631,243,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-06-06 16:46:26,4509142395811241,"fraud_Cole, Hills and Jewess",home,1.18,0,1324,f6fd5368c0f5bb1ae8503c1756f149fe,30.985773,-81.214624,93,16,5,1,6,119.0238041690315,62.29473828258638,2923,8,0.0027369141293191,95,174,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-09-14 18:14:11,4809701904914,"fraud_Weimann, Kuhic and Beahan",shopping_pos,3.69,0,59744,762e76e4ab4ab250caca3fc551cb9bec,31.947308000000003,-85.645439,35,18,5,1,9,74.85261948535995,86.10089383561643,2920,2,0.0006849315068493,659,72,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-29 22:23:09,3546897637165774,fraud_Daugherty LLC,kids_pets,92.41,0,263,856022ac249089e9a547c333a48d7b62,30.850792,-96.32003,64,22,5,1,8,101.20382025654156,63.63577503429356,2916,4,0.0013717421124828,126,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-01-14 08:39:45,374497717543058,fraud_Corwin-Collins,gas_transport,63.46,0,1190,6d61d3e6d3212364ce3f36924421db38,47.934045000000005,-101.777264,71,8,1,0,1,112.43269645564128,61.59708518645228,2923,11,0.0037632569278138,107,121,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-19 07:00:27,342319985983023,fraud_Koepp-Witting,grocery_pos,110.57,1,1988,e73bedf372c4ef80e6f3f380cf80886d,43.084474,-74.174847,42,7,5,1,9,106.35721550052442,94.12271032287404,2199,13,0.0059117780809458,329,181,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-12-24 20:14:58,30234966027947,"fraud_Yost, Block and Koepp",misc_pos,4.57,1,5196,1ffba8cf48ad88c66a5d0bb3dfd76ed1,43.314247,-88.596177,42,20,3,0,12,81.02676428352736,58.01006029049054,3649,7,0.0019183337900794,682,81,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-12-29 20:34:53,30270432095985,fraud_Friesen Inc,shopping_pos,4.18,0,725,fa34703ccfca851f0f9b3cd20b0ac120,40.566174,-90.754673,48,20,1,0,12,26.93849026247105,56.47913479052823,4392,15,0.003415300546448,179,179,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-06-22 23:10:21,180094419304907,"fraud_Weimann, Kuhic and Beahan",shopping_pos,176.46,0,54287,2e7cba495ce20c8943f5eecf3e46dfa2,33.102991,-116.763814,47,23,0,0,6,80.9874066089585,89.26690726359068,4378,4,0.0009136592051164,659,122,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-25 00:10:17,213113338379864,"fraud_Swaniawski, Lowe and Robel",shopping_pos,4.42,1,5451,7f945ef6d8771aa066b2a011adf9f5b8,39.665349,-76.817421,58,0,4,0,9,41.65094644107616,69.19218453188603,737,8,0.010854816824966,610,408,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-02-10 16:46:31,3543591270174051,fraud_Gutmann-Upton,misc_pos,9.09,0,922,ca1f2010e60e6256cd80dd0fe01d6a4e,41.347814,-78.25629,46,16,6,1,2,117.25195450724895,55.76882981638805,3649,11,0.0030145245272677,214,137,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-03 13:31:21,2266735643685262,"fraud_Hintz, Bauch and Smith",health_fitness,67.54,1,5901,62ea4ab42a0fd00e9e1ce6f3030843d0,34.010137,-85.670562,47,13,1,0,3,76.43602163323078,59.19739951906561,2911,9,0.0030917210580556,258,114,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-11-02 07:07:10,3518758680062249,fraud_Torp-Labadie,gas_transport,82.34,1,9772,ebe31376eff1e33bc40c7aee627a595c,39.544198,-109.686242,29,7,5,1,11,109.44760997388131,57.26987232102143,2193,9,0.0041039671682626,625,275,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-03-12 17:00:37,560881134780,fraud_O'Hara-Wilderman,food_dining,18.15,0,136,caf5f71ff35edeeac15d147209941a55,41.122444,-85.535016,67,17,3,0,3,19.40318642297403,66.58532520325204,738,9,0.0121951219512195,458,428,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 23:37:37,5456712664803820,fraud_Renner Ltd,home,3.69,0,247,f6acc95d7f4a7add1eb3194aaac2f0ba,36.809619,-105.959965,57,23,0,0,1,78.09589836912642,60.74879945429741,1466,8,0.0054570259208731,512,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-10-03 14:34:05,5596347693144598,fraud_Kub PLC,personal_care,54.92,1,68211,659b3820242138dfe57048a77e9c5d54,30.406748,-91.0766,79,14,5,1,10,92.0746104769152,67.20001823985409,2193,10,0.0045599635202918,343,170,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-05-05 20:58:48,4861310130652566408,fraud_Bechtelar-Rippin,food_dining,28.56,0,10076,1c903b9b4d1a1d7f1b5f7fbcc33f4a32,29.537462,-91.476181,42,20,1,0,5,98.9782864712542,85.80530606642876,3643,9,0.0024704913532802,34,445,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-25 03:07:58,3541687240161491,"fraud_Stroman, Hudson and Erdman",gas_transport,64.25,1,298,f515f98846292956316586cc1c61ea2f,32.016547,-81.036745,57,3,3,0,6,95.12594255117544,59.75231707317073,738,11,0.0149051490514905,607,173,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-03-28 03:36:24,4792627764422477317,"fraud_Moore, Dibbert and Koepp",misc_net,342.0,0,5760,00a54042611e76335297fc3a8359db3f,39.274401,-95.466285,40,3,3,0,3,56.16923343296386,84.13513426669728,4357,5,0.0011475786091347,434,74,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-04-13 20:48:31,180094419304907,fraud_Goyette-Gerhold,kids_pets,46.5,0,54287,6fc08fa540844e3ed9e4f37a9a7c6d72,33.426728000000004,-117.557389,47,20,0,0,4,50.39470847499574,89.26690726359068,4378,4,0.0009136592051164,202,122,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-05-26 08:26:51,5388659976630693,"fraud_Swaniawski, Lowe and Robel",shopping_pos,2.23,1,153,ec20d7d35c94070d35be6310d265f8c1,42.624621000000005,-91.929936,57,8,6,1,5,103.32884067356792,62.32553278688524,2196,15,0.0068306010928961,610,383,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-06-28 17:47:55,676298633337,"fraud_Koss, Hansen and Lueilwitz",home,43.29,0,255,073ff7fe8ed33fe84b0e2ba88eedf195,39.299954,-81.62392,47,17,4,0,6,85.92388936629239,57.0261496350365,2192,11,0.0050182481751824,333,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-08-19 19:06:52,5104807169438134,fraud_Hirthe-Beier,health_fitness,86.0,0,3255,26b85c1f2b0c6338686737aa0a67d33d,40.837449,-71.894871,41,19,0,0,8,63.30899099379388,91.074205862304,1467,8,0.0054533060668029,260,196,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-03-08 12:20:55,6534628260579800,"fraud_Heathcote, Yost and Kertzmann",shopping_net,7.48,0,4542,b5e8594bbae549d6e4c58acc4e0f00c9,43.373146000000006,-74.026399,20,12,4,0,3,130.2713402129186,51.7434314396532,4383,15,0.0034223134839151,238,86,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-04-18 18:59:38,3504178999463051,fraud_Jerde-Hermann,travel,6.37,1,86954,394f2f462c8a8a44c02bec29be299fda,41.355061,-84.233897,26,18,3,0,4,66.70241974795488,61.07888787602552,2194,10,0.0045578851412944,286,110,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-25 16:12:35,213141712584544,fraud_Crooks and Sons,personal_care,21.28,0,19685,fa5f91868daf34ba9a571e6723a43428,32.005313,-90.933246,35,16,0,0,5,78.20497229652517,87.7539235872798,4371,3,0.0006863417982155,114,197,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-12-15 17:07:35,4066595222529,"fraud_Moore, Williamson and Emmerich",home,4.44,0,571,f2586888897e158d41340f82acf58eed,38.74986,-82.435286,89,17,1,0,12,100.02793476227946,63.39563412408759,2192,7,0.0031934306569343,435,384,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-03-11 16:26:19,4956828990005111019,"fraud_Nicolas, Hills and McGlynn",entertainment,11.39,1,124967,5dfef6011505bf8987308a8bea5fc33b,39.980636,-74.578294,39,16,2,0,3,82.81716477884584,59.85805851791086,3657,10,0.0027344818156959,450,321,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-14 08:42:21,3564839259330465,"fraud_Reichert, Rowe and Mraz",shopping_net,6.24,1,198,65d3214118db5362703fb930c5a6871b,37.439494,-122.472878,61,8,0,0,12,71.98492792103933,61.467571085988354,2919,5,0.0017129153819801,503,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-08-23 13:31:24,3577578023716568,fraud_Kassulke PLC,shopping_net,8.64,0,2644,ba03529500a72bd09394eda3086ac93a,40.518277000000005,-81.18217299999999,36,13,4,0,8,65.03319841024512,91.72092060232715,2922,6,0.002053388090349,295,156,0,0,0,0,0,0,0,0,0,0,0,1,0,0
